POA_CODE_2016,Equal Weighted Score,Disabled Score,Indigenous Score,Senior's Score,Youth Score,Number of people under Median income,Number of Households with more than 3 people,Number of households with 1 or less cars,Number of people aged 14 and old with a disability,Number of people aged 55+,Number Of Immigrants arrived since 2011,Number of 15-24 Year Olds,Number of people who travel to work ONLY by Taxi,Total Indigenous Population,Single Parent Families with Children under 15,Total Population
3125,0.24834966,0.19682569,0.19558984,0.20259622,0.39838688,0.26661229,0.68281011,0.37196755,0.12703908,0.29934651,0.38536742,0.27215757,0.10584593,0.00310385,0.11718641,0.14067565
3126,0.20330232,0.13415467,0.11996782,0.24085948,0.31822733,0.14504717,0.70768682,0.25740782,0.12326216,0.42909732,0.10946293,0.16276750,0.05262165,0.00197270,0.12891295,0.07544359
3127,0.20609171,0.11925319,0.15782700,0.21335911,0.33392753,0.15116563,0.72946598,0.30553258,0.08734074,0.36351518,0.10903587,0.14954594,0.06320304,0.00183806,0.11260751,0.17277173
3128,0.26236272,0.22061605,0.24357259,0.17113144,0.41413081,0.31837553,0.67032101,0.46836992,0.12285657,0.29415819,0.35838209,0.19945679,0.04810470,0.00181673,0.14996240,0.18572820
3129,0.24447461,0.19560745,0.19570811,0.20783287,0.37875002,0.27363893,0.75473714,0.34454643,0.11757597,0.34247513,0.18801796,0.14207759,0.07319061,0.00189017,0.15476676,0.16275693
3130,0.24633442,0.19201840,0.21549556,0.22685762,0.35096609,0.23503450,0.71548844,0.32325240,0.14900230,0.37466010,0.12057355,0.13008901,0.07905514,0.00230506,0.14202462,0.30139027
3131,0.25253587,0.21928879,0.21415301,0.21097029,0.36573140,0.28727115,0.70214184,0.35496485,0.15130643,0.36542797,0.15136568,0.11854774,0.05651262,0.00357802,0.15010362,0.21079800
3132,0.22406300,0.16550811,0.18745890,0.19453640,0.34874857,0.22679279,0.68848309,0.36916586,0.10422343,0.33000543,0.12363760,0.11055255,0.05906738,0.00262440,0.13404137,0.15125255
3133,0.24499346,0.20220339,0.17949340,0.24966768,0.34860936,0.27694915,0.75490678,0.23219683,0.12745763,0.41790439,0.12537100,0.13038467,0.08143096,0.00158023,0.13488752,0.20724738
3134,0.23582110,0.19062109,0.20972462,0.20314226,0.33979641,0.23792746,0.70276608,0.28881994,0.14331472,0.34809106,0.10463887,0.12967216,0.05819347,0.00507419,0.15840315,0.30707688
3135,0.22692404,0.17646322,0.18130761,0.21643986,0.33348547,0.22755061,0.68093243,0.30554963,0.12537583,0.34790879,0.09857520,0.11990923,0.08497094,0.00520286,0.17365135,0.18692736
3136,0.24994532,0.19644628,0.24669140,0.21581910,0.34082448,0.26496540,0.67123724,0.30033611,0.12792716,0.36475727,0.06983104,0.12675918,0.06688093,0.00582639,0.21386144,0.41563771
3137,0.23180432,0.21822507,0.16674255,0.21300795,0.32924171,0.26710403,0.65817623,0.26154358,0.16934612,0.37253309,0.02643405,0.13014301,0.05348281,0.00840183,0.21672915,0.12992074
3138,0.21566316,0.18007693,0.17153329,0.17574525,0.33529716,0.25472299,0.72656997,0.21845672,0.10543087,0.32254344,0.06568186,0.14143896,0.02894706,0.00718629,0.20901186,0.20576718
3139,0.20642110,0.18117619,0.14364542,0.17902593,0.32183686,0.26765928,0.71424406,0.16901269,0.09469310,0.33487502,0.00628128,0.13643143,0.02317685,0.00942233,0.21038052,0.12848738
3140,0.22765071,0.20159095,0.17558136,0.19158156,0.34184896,0.26779989,0.68948869,0.26968686,0.13538201,0.35751918,0.02717117,0.14042042,0.02564394,0.00999804,0.22219411,0.15484064
3141,0.25098992,0.10289995,0.29054587,0.25322489,0.35728897,0.14185589,0.34658458,0.78076651,0.06394401,0.24094137,0.31582296,0.15994890,0.26550841,0.00400246,0.09650708,0.23555864
3142,0.21895436,0.10570145,0.17170920,0.29464391,0.30376286,0.12657836,0.52382059,0.43655964,0.08482454,0.48256074,0.10481060,0.12809284,0.10672709,0.00279046,0.12025085,0.12090836
3143,0.21192027,0.10928871,0.19098926,0.21840608,0.32899702,0.13010824,0.51679506,0.54577909,0.08846918,0.34316958,0.14133716,0.12330570,0.09364259,0.00327647,0.12315501,0.08479324
3144,0.20840865,0.10944103,0.15076859,0.26023790,0.31318708,0.11388481,0.63186088,0.38606556,0.10499724,0.40365053,0.10273134,0.12093708,0.11682528,0.00116789,0.13054716,0.10195612
3145,0.21701554,0.13301674,0.18464284,0.19865563,0.35174696,0.16699936,0.69995976,0.35068027,0.09903413,0.31087124,0.21682049,0.18934845,0.08644001,0.00268336,0.10417959,0.21820839
3146,0.20230327,0.10580083,0.17512864,0.20018414,0.32809947,0.13391408,0.70813453,0.32793251,0.07768759,0.32063674,0.10671154,0.14241677,0.07973154,0.00209755,0.10172153,0.23657042
3147,0.22590800,0.18750427,0.17048515,0.19653110,0.34911149,0.22456788,0.72685233,0.31665664,0.15044066,0.33513777,0.11360479,0.12836912,0.05792444,0.00361915,0.17551256,0.13709693
3148,0.23440101,0.20467828,0.17060348,0.20026600,0.36205629,0.27430274,0.70219737,0.32399924,0.13505381,0.27788416,0.21471280,0.14772582,0.12264784,0.00318786,0.15940390,0.08092410
3149,0.25237713,0.19931719,0.22103449,0.22434830,0.36480857,0.28010175,0.74610061,0.28700857,0.11853262,0.38248077,0.18780062,0.14602334,0.06621582,0.00217499,0.14050595,0.31485264
3150,0.27722102,0.22271925,0.28162891,0.23501486,0.36952104,0.30976714,0.76726165,0.25192314,0.13567137,0.41358139,0.21656763,0.14913224,0.05644834,0.00201035,0.14647570,0.56281501
3151,0.25802313,0.23639638,0.18425740,0.22608255,0.38535617,0.32736299,0.74344763,0.31231886,0.14542977,0.41089965,0.22075668,0.15829522,0.04126545,0.00113445,0.11492615,0.09621330
3152,0.25134604,0.21976611,0.20481331,0.23354906,0.34725567,0.27789194,0.74477026,0.22794516,0.16164028,0.42226191,0.10725654,0.13841533,0.04483621,0.00342571,0.14931651,0.30999044
3153,0.24393445,0.21935511,0.20626418,0.19916030,0.35095820,0.29187749,0.66133113,0.33374243,0.14683273,0.34675887,0.07670851,0.11688176,0.05156174,0.00690713,0.22763541,0.19252965
3154,0.19810114,0.19305838,0.11654556,0.17268438,0.31011625,0.22250509,0.70655126,0.19271620,0.16361168,0.34536876,0.01783963,0.11869246,0.00000000,0.00959015,0.17069370,0.04137078
3155,0.25826847,0.22533228,0.21666063,0.23935799,0.35172299,0.30860554,0.64119171,0.34244853,0.14205902,0.37366709,0.05872944,0.11464618,0.10504888,0.00768528,0.22952139,0.20790317
3156,0.23087963,0.18657578,0.20733342,0.19459338,0.33501592,0.24254618,0.72899484,0.22970180,0.13060538,0.34392518,0.04668482,0.13882086,0.04526158,0.00613670,0.19462745,0.35094902
3158,0.18314795,0.13415138,0.12022195,0.16002912,0.31818934,0.20065394,0.71896610,0.21443951,0.06764883,0.32005824,0.02645821,0.13869783,0.00000000,0.00350396,0.17091237,0.06229038
3159,0.17907281,0.14784743,0.09517518,0.16257977,0.31068888,0.21525680,0.75403606,0.13266251,0.08043807,0.32515953,0.00761581,0.14080014,0.00000000,0.00800205,0.17338987,0.02477937
3160,0.18843056,0.14187653,0.12699974,0.16522096,0.31962503,0.20287886,0.72863740,0.21658782,0.08087420,0.33044192,0.02583019,0.13039605,0.00000000,0.00411377,0.20131815,0.08441850
3161,0.21949705,0.13830310,0.16762839,0.25514115,0.31691557,0.14496693,0.61429612,0.38023911,0.13163927,0.37840594,0.14372258,0.12816012,0.13187635,0.00228977,0.10309659,0.14301774
3162,0.22615012,0.17262007,0.16677806,0.23961844,0.32558391,0.17123739,0.67648513,0.33153259,0.17400275,0.39420019,0.10665024,0.12308053,0.08503668,0.00091082,0.11904204,0.16343145
3163,0.25008437,0.16418879,0.25844624,0.19750107,0.38020139,0.21552870,0.64741485,0.51335520,0.11284889,0.28362701,0.29239947,0.14450683,0.11137514,0.00183385,0.10576018,0.30306721
3165,0.24047166,0.18303329,0.19761458,0.23026094,0.35097784,0.24459019,0.75888140,0.28366552,0.12147639,0.33780214,0.09340812,0.11677425,0.12271974,0.00333541,0.18789990,0.25886718
3166,0.24505696,0.20623921,0.20929404,0.19056316,0.37413144,0.24932651,0.73045839,0.36303867,0.16315191,0.29636730,0.21407024,0.15370218,0.08475902,0.00227441,0.13114317,0.22253658
3167,0.26512377,0.23856765,0.18186415,0.25804129,0.38202198,0.32877119,0.76182378,0.30966488,0.14836411,0.37875832,0.13243710,0.12782807,0.13732426,0.00228803,0.13574766,0.08673250
3168,0.26415843,0.21166510,0.23772024,0.16157998,0.44566842,0.29350894,0.69501349,0.46687547,0.12982126,0.19722442,0.69704247,0.32727578,0.12593553,0.00131142,0.09039034,0.18918514
3169,0.29389575,0.28445234,0.22605929,0.26340466,0.40166670,0.38194513,0.74839728,0.33191403,0.18695955,0.35300254,0.26604380,0.14441036,0.17380678,0.00189549,0.13799234,0.18848251
3170,0.24669008,0.22895369,0.18015189,0.22581285,0.35184188,0.30533612,0.74747328,0.23106288,0.15257125,0.37501893,0.13091181,0.12349522,0.07660677,0.00278981,0.14731539,0.18141875
3171,0.30876170,0.32804297,0.24486641,0.24921734,0.41292007,0.46266234,0.71279186,0.31199137,0.19342360,0.32272869,0.32877406,0.16423470,0.17570600,0.00141497,0.20137825,0.20339698
3172,0.25596061,0.24781281,0.20106343,0.20512957,0.36983664,0.35672831,0.75103134,0.22803486,0.13889731,0.36894856,0.12410672,0.14355205,0.04131058,0.00321205,0.22868328,0.21627850
3173,0.23884746,0.22897518,0.18573454,0.17972722,0.36095291,0.32182470,0.79994910,0.17768770,0.13612565,0.30191247,0.13765109,0.14435014,0.05754198,0.00189008,0.19586969,0.24153567
3174,0.30639260,0.30878357,0.28464948,0.23096431,0.40117303,0.42225241,0.69271795,0.35211706,0.19531473,0.32690822,0.24281740,0.13760471,0.13502041,0.00393917,0.25182889,0.36028930
3175,0.30439819,0.30441441,0.31219842,0.20822110,0.39275885,0.41255136,0.68413208,0.33159646,0.19627746,0.31105277,0.31708476,0.14275547,0.10538942,0.00536723,0.21434133,0.49927863
3177,0.29270423,0.34624315,0.23169541,0.18978909,0.40308929,0.47012648,0.66102623,0.33876959,0.22235981,0.31396169,0.27452975,0.14243486,0.06561649,0.01199472,0.30070719,0.10589084
3178,0.21554634,0.15424165,0.17548449,0.19055243,0.34190678,0.21992308,0.82377049,0.16312970,0.08856023,0.31500899,0.06348499,0.16080387,0.06609587,0.00346109,0.13538157,0.31542411
3179,0.20929376,0.18449020,0.13633285,0.15998074,0.35637125,0.29026901,0.79489787,0.19515540,0.07871139,0.31996147,0.09285398,0.14516273,0.00000000,0.00351867,0.19968449,0.05638830
3180,0.22500986,0.20172206,0.15584394,0.19046628,0.35200718,0.30172876,0.72414400,0.24679883,0.10171536,0.38093255,0.08525418,0.13535714,0.00000000,0.00496938,0.17872981,0.06987877
3181,0.23710541,0.14733465,0.25485326,0.21193483,0.33429889,0.13504442,0.39165844,0.68999140,0.15962488,0.26170876,0.19654492,0.12050131,0.16216091,0.00460185,0.08956969,0.18977535
3182,0.22859521,0.09433650,0.27368042,0.22246802,0.32389591,0.11107905,0.31747788,0.75882784,0.07759395,0.23651913,0.24422499,0.10819888,0.20841691,0.00570704,0.09440500,0.21910776
3183,0.21854668,0.11535654,0.22896819,0.19254193,0.33732004,0.14329351,0.49240417,0.59657102,0.08741958,0.21892611,0.17612766,0.11701144,0.16615776,0.00274934,0.11288194,0.17325889
3184,0.21039248,0.08221547,0.21769245,0.22579331,0.31586868,0.11154539,0.45225343,0.61009520,0.05288554,0.22657600,0.14236848,0.08958069,0.22501062,0.00354452,0.16809525,0.14558468
3185,0.21571053,0.12617952,0.18595643,0.21898399,0.33172217,0.14585428,0.59672538,0.47441735,0.10650476,0.30681476,0.12889628,0.10989168,0.13115322,0.00245836,0.13359326,0.12109573
3186,0.21278516,0.12278523,0.16468857,0.26249720,0.30116962,0.12726315,0.64317507,0.31230934,0.11830732,0.44751365,0.10967044,0.12193092,0.07748076,0.00136688,0.14103752,0.21781492
3187,0.22558013,0.16076228,0.14955538,0.27232002,0.31968285,0.15706651,0.71515580,0.28985075,0.16445806,0.42539763,0.08457307,0.11665835,0.11924241,0.00145696,0.14349805,0.14984730
3188,0.21781907,0.14483216,0.17056473,0.22228340,0.33359598,0.17651938,0.69828015,0.33331252,0.11314494,0.35665550,0.08992792,0.12627186,0.08791130,0.00304665,0.15597020,0.16938038
3189,0.22805991,0.19022477,0.16137582,0.21502476,0.34561430,0.24253605,0.68034351,0.34201757,0.13791349,0.35813773,0.12564320,0.11756008,0.07191179,0.00575116,0.16875241,0.05519852
3190,0.22655819,0.17712120,0.18301981,0.19692326,0.34916851,0.22309642,0.66085948,0.40935095,0.13114597,0.32288229,0.08558128,0.10336718,0.07096422,0.00172288,0.18718151,0.09790898
3191,0.21594910,0.14960697,0.13910904,0.27195070,0.30312968,0.12198516,0.64217972,0.33512352,0.17722879,0.43006681,0.09452202,0.11323032,0.11383459,0.00341398,0.11101544,0.09591351
3192,0.24426617,0.20417994,0.20895399,0.21130341,0.35262732,0.25506931,0.67905769,0.36714369,0.15329057,0.37981736,0.08849610,0.10923859,0.04278947,0.00480044,0.18194359,0.20880253
3193,0.20271167,0.11788113,0.14470917,0.24602260,0.30223378,0.15072022,0.69082235,0.24391978,0.08504203,0.45401669,0.06390541,0.12347278,0.03802850,0.00146636,0.10927335,0.18273032
3194,0.23523628,0.17260895,0.19363367,0.23176727,0.34293522,0.21286155,0.60704300,0.43664456,0.13235634,0.38179138,0.10619617,0.11519178,0.08174315,0.00359558,0.16863584,0.12143299
3195,0.21839014,0.14935947,0.20320785,0.19130898,0.32968427,0.18923722,0.72005248,0.28324575,0.10948173,0.32943444,0.07063667,0.12620162,0.05318353,0.00434197,0.14689945,0.33600645
3196,0.24360792,0.19407154,0.21822337,0.22406197,0.33807479,0.24268567,0.62507156,0.38752472,0.14545742,0.37280353,0.06681276,0.09701721,0.07532041,0.00543812,0.19466380,0.23724495
3197,0.22073928,0.18196874,0.16807272,0.20468292,0.32823274,0.24391670,0.64157213,0.31526196,0.12002078,0.40936583,0.04715102,0.11218018,0.00000000,0.00495423,0.21299438,0.10815799
3198,0.24489756,0.21617415,0.21953442,0.19127908,0.35260259,0.29458483,0.59724838,0.41564172,0.13776347,0.38255815,0.04821924,0.10293542,0.00000000,0.01370755,0.25365696,0.15420359
3199,0.28042070,0.23516750,0.29887699,0.23453639,0.35310193,0.30679307,0.60742569,0.37069268,0.16354194,0.39685539,0.05429298,0.12749630,0.07221739,0.00936584,0.27682880,0.50865639
3200,0.30781673,0.37187608,0.23891032,0.22116566,0.39931485,0.45010413,0.59500824,0.42565865,0.29364804,0.38715256,0.04231748,0.12648838,0.05517876,0.02592597,0.47810104,0.05395252
3201,0.23474282,0.21927961,0.19642888,0.17293386,0.35032893,0.28805949,0.68859241,0.29132719,0.15049973,0.29469684,0.05860010,0.13333661,0.05117088,0.01232836,0.33147515,0.19400049
3202,0.20418069,0.16236670,0.11291645,0.21816456,0.32327507,0.20915033,0.74619453,0.21312294,0.11558308,0.29050182,0.14063754,0.12463247,0.14582731,0.00218673,0.19554680,0.02720579
3204,0.23269972,0.15783826,0.21254228,0.19687030,0.36354803,0.20668353,0.75241758,0.35547576,0.10899298,0.30725455,0.15846798,0.13961526,0.08648605,0.00103751,0.16022152,0.28697233
3205,0.26040510,0.16350733,0.24521430,0.27716623,0.35573255,0.18443223,0.44783654,0.68842609,0.14258242,0.30199912,0.20112943,0.10223533,0.25233333,0.00572425,0.15516775,0.10227464
3206,0.22885083,0.11450188,0.17758638,0.30294083,0.32037423,0.13343469,0.58948740,0.47805088,0.09556907,0.39103660,0.10034752,0.08052396,0.21484506,0.00184096,0.12769090,0.09701898
3207,0.24359732,0.12493045,0.22008816,0.30609528,0.32327538,0.15564142,0.49617079,0.56888268,0.09421947,0.33700293,0.12603812,0.07240662,0.27518764,0.00432304,0.15747225,0.15150550
3211,0.18088855,0.16036309,0.09318212,0.17364871,0.29636027,0.22995461,0.67851740,0.12400566,0.09077156,0.34729741,0.00416036,0.15296341,0.00000000,0.00641132,0.20672879,0.01235690
3212,0.21194400,0.18780026,0.15625727,0.18994639,0.31377209,0.25273240,0.66816298,0.20137075,0.12286812,0.30351997,0.02510209,0.13282221,0.07637281,0.01495170,0.21992308,0.15597422
3213,0.19683714,0.19123481,0.11120592,0.16177632,0.32313151,0.27089016,0.73140342,0.13197572,0.11157947,0.32355264,0.01454666,0.15825673,0.00000000,0.00420321,0.15179316,0.03775459
3214,0.33208006,0.36598126,0.29715171,0.24061713,0.42457013,0.51238316,0.58828086,0.42920025,0.21957937,0.35298272,0.10634007,0.16841625,0.12825154,0.02254759,0.50270671,0.22447584
3215,0.28532571,0.28191089,0.23302219,0.26348997,0.36287978,0.35965997,0.59847024,0.36939990,0.20416182,0.42930726,0.04855452,0.12398900,0.09767268,0.00991841,0.24550989,0.19311049
3216,0.26385241,0.21061936,0.27686903,0.22606477,0.34185649,0.26837112,0.63916699,0.30401237,0.15286760,0.37869446,0.06504809,0.15587549,0.07343508,0.00783065,0.18723390,0.52726200
3217,0.15216491,0.12121613,0.09451027,0.10096410,0.29196911,0.16751173,0.72647382,0.13759600,0.07492054,0.20192821,0.05299934,0.13629490,0.00000000,0.01106456,0.18200394,0.06186881
3218,0.24360667,0.18422081,0.20809731,0.22733184,0.35477672,0.24921858,0.59245925,0.44950990,0.11922304,0.32058167,0.06098832,0.12791917,0.13408201,0.00780588,0.20501735,0.12585487
3219,0.31324940,0.30544636,0.25630647,0.31156911,0.37967566,0.38187928,0.55647984,0.44470479,0.22901344,0.41886534,0.03366303,0.13563873,0.20427289,0.01397223,0.30996127,0.18466958
3220,0.22995313,0.15128723,0.17934310,0.27154043,0.31764177,0.17892741,0.57199367,0.37859878,0.12364704,0.38754243,0.07701951,0.14104720,0.15553843,0.00667312,0.13904594,0.15317307
3221,0.18194270,0.15520694,0.08929437,0.18848073,0.29478874,0.26635514,0.70243658,0.07958999,0.04405874,0.37696147,0.00000000,0.13077325,0.00000000,0.00424354,0.17514261,0.00698881
3222,0.25895763,0.26514037,0.19507277,0.24037917,0.33523819,0.36704545,0.59700451,0.26242884,0.16323529,0.48075833,0.01887255,0.11447397,0.00000000,0.01069386,0.22141316,0.14012291
3223,0.31322173,0.34356834,0.23145883,0.34817310,0.32968667,0.46042314,0.39702751,0.38625947,0.22671353,0.69634620,0.00991393,0.07503654,0.00000000,0.00988286,0.19064547,0.06926983
3224,0.24391239,0.23799958,0.18209781,0.21687006,0.33868210,0.32543878,0.64807570,0.25886943,0.15056037,0.40385925,0.02003007,0.12234449,0.02988088,0.01120185,0.23655940,0.13288115
3225,0.26691661,0.23838714,0.17867759,0.35869850,0.29190323,0.30082553,0.42083539,0.37250195,0.17594874,0.71739700,0.01174634,0.07345007,0.00000000,0.00339407,0.13469465,0.03798880
3226,0.22078761,0.18884575,0.16683185,0.21346651,0.31400633,0.25887752,0.62898870,0.26949205,0.11881398,0.42693302,0.01954348,0.09866705,0.00000000,0.00628278,0.21377435,0.13267505
3227,0.18994850,0.12046068,0.11118575,0.25124829,0.27689929,0.17742270,0.61926748,0.21736540,0.06349865,0.43652024,0.02054368,0.09354157,0.06597634,0.00483676,0.17694165,0.04511814
3228,0.18961691,0.13667150,0.14482257,0.17908528,0.29788831,0.19541223,0.68657673,0.20840519,0.07793077,0.34044717,0.03617816,0.10115907,0.01772340,0.00744152,0.15417526,0.16803133
3230,0.22332066,0.18791749,0.14194428,0.28459794,0.27882295,0.22023576,0.49479371,0.31956398,0.15559921,0.56919587,0.00936477,0.08069834,0.00000000,0.00416295,0.13745312,0.02381443
3231,0.23751252,0.19834793,0.15856062,0.29213392,0.30100762,0.29876592,0.49099323,0.31867680,0.09792994,0.58426783,0.00437898,0.09559452,0.00000000,0.00506117,0.21759192,0.01173858
3232,0.21215656,0.15170557,0.14243188,0.30254257,0.25194622,0.18761221,0.38324731,0.36885388,0.11579892,0.60508513,0.05924596,0.06807147,0.00000000,0.00285315,0.12757059,0.01040827
3233,0.27414825,0.26447044,0.21041405,0.30135253,0.32035597,0.40480296,0.39088670,0.40168441,0.12413793,0.60270506,0.05328407,0.08404982,0.00000000,0.01617912,0.12385804,0.01898971
3234,0.19599100,0.10497238,0.15876656,0.28457861,0.23564645,0.20994475,0.28591160,0.42345393,0.00000000,0.56915722,0.00000000,0.02327551,0.00000000,0.00000000,0.00000000,0.00166757
3235,0.22891912,0.21128609,0.14951794,0.24201308,0.31285935,0.39895013,0.55462598,0.19558039,0.02362205,0.48402616,0.01443570,0.10228090,0.00000000,0.00000000,0.28692436,0.00354125
3236,0.24850415,0.21684783,0.19572032,0.29307167,0.28837679,0.43369565,0.28125000,0.33323983,0.00000000,0.58614334,0.00000000,0.10532168,0.00000000,0.01381919,0.14258893,0.00212662
3237,0.24389321,0.21144860,0.16523265,0.29121122,0.30768037,0.31074766,0.46349299,0.34820621,0.11214953,0.58242245,0.00000000,0.10827463,0.00000000,0.00000000,0.20433305,0.00197673
3238,0.26613415,0.27006881,0.20523313,0.26253174,0.32670292,0.45756881,0.41542431,0.36134951,0.08256881,0.52506349,0.02522936,0.07246905,0.00000000,0.00000000,0.15043786,0.00201420
3239,0.26461832,0.28862028,0.18367392,0.23696655,0.34921254,0.41450472,0.55940448,0.29625685,0.16273585,0.47393309,0.01297170,0.12668410,0.00000000,0.01999003,0.20626072,0.00394409
3240,0.20260047,0.15283276,0.08395406,0.28045418,0.29316089,0.23738248,0.72337333,0.07795566,0.06828303,0.35115082,0.00725713,0.13393208,0.20975755,0.00157269,0.08654581,0.01890540
3241,0.25032828,0.29101715,0.16148691,0.23939567,0.30941342,0.37392829,0.52099571,0.23231841,0.20810600,0.47879133,0.01357495,0.11041127,0.00000000,0.01568976,0.22579359,0.02401117
3242,0.22459051,0.21376812,0.15129652,0.22886624,0.30443115,0.34420290,0.53125000,0.24941561,0.08333333,0.45773248,0.00000000,0.09285607,0.00000000,0.00383866,0.09241875,0.00772892
